ticker,signal_date,exit_date,closed,entry,exit,r0,R,move_pct,peak_pct,peak_R,held,r0_pct,er22,er55,fresh,dd_pct,hi_age,atr_pct,dev,selfvol,tier,mae_R,mae_low_R,mae_atr,mae_low_atr,breadth,regime
SWK,2024-09-27,2024-10-23,1,109.72,103.29,9.7349,-0.661,-5.86,0.37,0.042,18,8.872,0.3502647684040078,0.2503020125427064,0.0,0.0,1,2.386,2.8833170673228183,-0.005629435102755598,mid,-0.661,-0.764,2.457,2.842,0.7757,bull
ZWS,2024-09-27,2024-12-18,1,35.66,37.28,3.1905,0.508,4.54,14.75,1.649,57,8.947,0.2972971284195951,0.20978496452601125,0.0,0.0,1,2.408,3.176735364621324,0.0614226417695356,mid,0.0,-0.11,0.0,0.408,0.7757,bull
AAPL,2024-09-30,2024-11-01,1,233.0,222.91,12.4316,-0.812,-4.33,1.49,0.28,24,5.335,0.1333743277576123,0.02019047695382148,1.095,2.14,53,1.972,2.0547645639793988,-0.022349048182599862,mid,-0.91,-1.024,2.461,2.77,0.7757,bull
CNP,2024-09-30,2024-11-01,1,29.42,28.58,0.8956,-0.938,-2.86,3.74,1.228,24,3.044,0.43023227875964715,0.05005683530066183,2.176,3.96,55,1.874,2.452572698695025,-0.024625066295083764,strong,-0.938,-0.949,1.523,1.541,0.7757,bull
MT,2024-09-30,2024-10-09,1,26.26,24.62,2.2101,-0.742,-6.25,0.0,0.0,7,8.416,0.3200881422115257,0.14300847800084052,0.0,0.0,1,2.247,4.945410951635928,0.10032255881803454,strong,-0.742,-0.864,2.779,3.237,0.7757,bull
CCJ,2024-10-01,2024-11-04,1,48.64,51.15,2.3858,1.052,5.16,19.28,3.932,24,4.905,0.40668916160259405,0.0660760762438145,2.609,7.97,55,3.278,4.212425047893127,-0.08119620251684001,strong,0.0,-0.046,0.0,0.069,0.7757,bull
CF,2024-10-01,2024-10-18,1,87.21,83.99,6.9812,-0.461,-3.69,3.37,0.421,13,8.005,0.1774462003875432,0.2896867932620155,0.0,0.0,1,2.123,3.3066879436101924,-0.005770496004282255,mid,-0.461,-0.587,1.739,2.215,0.7757,bull
NTR,2024-10-01,2024-10-08,1,49.3,48.57,0.5982,-1.22,-1.48,1.3,1.07,5,1.213,0.08125005215405175,0.020987251723434925,3.205,6.78,53,2.241,2.1387742556851768,-0.08005978966232474,weak,-1.22,-2.457,0.661,1.331,0.7757,bull
RTX,2024-10-01,2024-10-31,1,124.39,120.99,7.4935,-0.454,-2.73,2.27,0.376,22,6.024,0.09059539306408798,0.3914390973359007,0.0,0.0,21,1.585,2.3240682408005497,0.08014975944812264,weak,-0.454,-0.508,1.724,1.932,0.7757,bull
TX,2024-10-01,2024-10-15,1,37.56,34.87,3.0512,-0.882,-7.16,0.0,0.0,10,8.123,0.2670078216543375,0.004985867420838945,0.42,1.04,54,2.473,3.712762294709594,0.04268103024349568,strong,-0.882,-0.885,2.896,2.906,0.7757,bull
UEC,2024-10-01,2024-12-20,1,6.55,7.08,1.2381,0.428,8.09,31.3,1.656,57,18.903,0.31749465025797613,0.023430179995986882,1.099,5.84,54,5.558,3.322543465755256,0.07853767116273591,strong,0.0,-0.032,0.0,0.11,0.7757,bull
AR,2024-10-02,2024-10-14,1,29.23,28.05,1.1062,-1.067,-4.04,3.52,0.931,8,3.784,0.22400010528570477,0.08755427991061407,2.937,8.75,55,3.227,2.422805432085286,-0.00542385755649144,mid,-1.067,-1.139,1.251,1.336,0.8912,bull
BKR,2024-10-02,2024-10-22,1,37.22,35.98,2.2089,-0.561,-3.33,1.99,0.335,14,5.935,0.18721494274817138,0.03466471571966444,1.967,5.09,44,2.691,2.3628217769819915,0.14373089989342103,mid,-0.561,-0.589,1.238,1.298,0.8912,bull
DHT,2024-10-02,2024-10-22,1,11.48,10.87,0.581,-1.05,-5.31,5.05,0.998,14,5.061,0.15513115410054867,0.039195908038600125,2.331,6.14,50,2.765,2.0351727466578975,0.05168304372454502,mid,-1.05,-1.05,1.922,1.922,0.8912,bull
GLNG,2024-10-02,2024-11-01,1,38.85,35.93,4.8986,-0.596,-7.52,0.95,0.076,22,12.609,0.3596373720652328,0.13476556630729217,0.0,0.0,1,3.055,4.426322214596387,0.24522175412946878,strong,-0.596,-0.604,2.46,2.494,0.8912,bull
MSGS,2024-10-02,2024-12-19,1,212.16,223.79,12.1884,0.954,5.48,11.17,1.944,55,5.745,0.11313192202208386,0.1497033991187025,0.0,0.0,9,1.512,1.9764831290495015,-0.03393038082052302,mid,0.0,-0.098,0.0,0.371,0.8912,bull
NXE,2024-10-02,2024-11-01,1,6.79,7.23,0.6002,0.733,6.48,22.68,2.566,22,8.839,0.2550334722081545,0.035971249346635835,1.698,6.06,55,3.729,3.1374279928258972,-0.13196313372610768,strong,-0.1,-0.267,0.237,0.632,0.8912,bull
XOM,2024-10-02,2024-10-28,1,121.52,118.9,10.0648,-0.26,-2.16,3.17,0.383,18,8.282,0.10084488541618983,0.07038269661617769,0.0,0.0,1,2.207,2.7018351995993495,0.13208660647190062,mid,-0.26,-0.472,0.977,1.771,0.8912,bull
CNQ,2024-10-03,2024-10-28,1,35.29,34.72,1.4057,-0.405,-1.62,6.55,1.643,17,3.983,0.037811831449974236,0.013314547667735379,2.702,6.92,27,2.716,2.098832548670853,0.07719421723422748,mid,-0.405,-0.768,0.595,1.127,0.8808,bull
COP,2024-10-03,2024-10-15,1,112.42,105.21,4.065,-1.774,-6.41,2.05,0.566,8,3.616,0.07646530987115384,0.04832326556662616,2.222,5.2,54,2.426,2.1468224265705595,0.1154807190462217,mid,-1.774,-1.796,2.643,2.676,0.8808,bull
DGII,2024-10-03,2025-01-02,1,29.03,29.31,2.8011,0.1,0.96,16.71,1.731,62,9.649,0.09290953830283792,0.11702832306299392,1.067,3.31,27,3.164,2.1929330247293928,-0.024636666237747296,mid,-0.207,-0.332,0.631,1.012,0.8808,bull
STNG,2024-10-03,2024-10-09,1,74.31,70.86,2.2673,-1.522,-4.64,0.0,0.0,4,3.051,0.30709433797189284,0.02632522819327758,2.441,5.58,52,2.387,2.743806391705505,-0.06459168779511493,strong,-1.522,-1.579,1.945,2.018,0.8808,bull
VVX,2024-10-03,2024-11-13,1,57.75,60.67,6.4847,0.45,5.06,19.17,1.707,29,11.229,0.1563106925562316,0.10362688375327697,0.0,0.0,1,2.692,3.3389312238070072,-0.027529539243317913,mid,0.0,-0.069,0.0,0.289,0.8808,bull
WMB,2024-10-03,2024-12-04,1,48.21,56.3,3.2367,2.499,16.78,23.92,3.562,43,6.714,0.2467531732222471,0.19942588026675495,0.0,0.0,1,1.767,3.3683387504242264,0.08264239291951236,mid,0.0,0.0,0.0,0.0,0.8808,bull
EFXT,2024-10-04,2025-02-06,1,6.78,9.35,0.8823,2.913,37.91,54.42,4.182,84,13.013,0.41525422187757044,0.19003113552569423,0.0,0.0,1,3.161,4.6679190414962335,0.041269265591471926,strong,-0.453,-0.533,1.866,2.193,0.8808,bull
EQNR,2024-10-04,2024-10-07,1,27.12,26.3,0.8808,-0.931,-3.02,0.0,0.0,1,3.248,0.25142853561713746,0.01248577201339474,2.289,4.91,38,2.223,3.265753806507351,0.06607620626889155,strong,-0.931,-1.419,1.36,2.073,0.8808,bull
FN,2024-10-04,2024-10-07,1,242.85,242.3,3.7665,-0.146,-0.23,0.0,0.0,1,1.551,0.1712846842848837,0.01599535876363392,3.655,12.33,31,3.8,1.6715226871631408,-0.04327211981632284,weak,-0.146,-0.842,0.06,0.344,0.8808,bull
NOG,2024-10-04,2024-10-15,1,39.66,37.6,1.0596,-1.944,-5.19,1.16,0.434,7,2.672,0.2002716126691461,0.04495147182944762,3.272,9.52,46,3.167,3.085831488476148,0.07557559911495226,weak,-1.944,-1.982,1.64,1.672,0.8808,bull
OVV,2024-10-04,2024-10-08,1,43.53,41.84,0.85,-1.988,-3.88,0.0,0.0,2,1.953,0.17294188903246413,0.10785553021738378,3.501,10.15,55,3.183,2.7492883203973606,0.09365130610922767,weak,-1.988,-2.741,1.22,1.682,0.8808,bull
RDW,2024-10-04,2025-02-25,1,7.24,14.34,1.8747,3.787,98.07,254.42,9.826,96,25.893,0.2066805384138624,0.014684272903201503,0.228,1.38,49,6.061,1.7604231337393303,0.07986213552088683,mid,0.0,-0.064,0.0,0.273,0.8808,bull
SU,2024-10-04,2024-10-15,1,39.97,38.28,1.4043,-1.203,-4.23,1.25,0.356,7,3.513,0.09693864311071436,0.037520439433189536,2.262,5.25,28,2.422,2.7668622960897076,0.04164404348092088,mid,-1.203,-1.282,1.746,1.859,0.8808,bull
ALB,2024-10-07,2024-12-18,1,104.47,90.54,18.6132,-0.748,-13.33,6.54,0.367,51,17.817,0.35405534292806395,0.09008878564861492,0.0,0.0,1,4.425,3.1313244873199233,-0.025841483706089075,strong,-0.748,-0.772,3.013,3.108,0.8912,bull
ECO,2024-10-07,2024-10-15,1,35.63,32.01,3.9674,-0.912,-10.16,0.0,0.0,6,11.135,0.3787578096850032,0.15892425982383837,0.0,0.0,2,2.667,3.036985726586829,0.04568997017037013,strong,-0.912,-0.915,3.809,3.82,0.8912,bull
FLR,2024-10-07,2024-11-08,1,50.64,50.93,5.3973,0.054,0.57,16.37,1.536,24,10.658,0.28655723532824023,0.07494759790055718,0.076,0.2,25,2.594,3.0988248879833256,-0.015545688499610133,strong,-0.122,-0.385,0.503,1.584,0.8912,bull
HPE,2024-10-07,2024-10-23,1,20.86,19.31,2.4576,-0.631,-7.43,0.53,0.045,12,11.781,0.3898307354747059,0.01804374405651406,0.0,0.0,1,2.837,3.528815705579805,0.01164052015877326,strong,-0.631,-0.657,2.619,2.729,0.8912,bull
LNG,2024-10-07,2024-10-16,1,190.04,182.58,11.6978,-0.638,-3.93,0.92,0.15,7,6.155,0.2581024695060134,0.08887679332726325,0.0,0.0,1,1.62,2.982099743240756,-0.016822021875552373,strong,-0.638,-0.683,2.423,2.596,0.8912,bull
PR,2024-10-07,2024-10-08,1,14.88,14.3,0.3799,-1.527,-3.9,0.0,0.0,1,2.553,0.27559051274797164,0.08943086107169972,3.258,8.64,55,2.867,2.7507483411684603,-0.03250760537843489,weak,-1.527,-1.921,1.36,1.711,0.8912,bull
SHEL,2024-10-07,2024-10-08,1,70.23,68.27,1.0506,-1.866,-2.79,0.0,0.0,1,1.496,0.12448372216960919,0.053326208804942266,2.979,5.2,47,1.821,2.063537115281646,0.12956837911021113,mid,-1.866,-2.151,1.532,1.767,0.8912,bull
SM,2024-10-07,2024-10-28,1,45.83,41.96,4.7153,-0.821,-8.44,0.0,0.0,15,10.289,0.23093118517048442,0.015648844125258892,1.164,4.0,26,3.524,3.1244351398838917,0.04636206983572788,mid,-0.821,-0.956,2.396,2.793,0.8912,bull
UBS,2024-10-07,2024-10-30,1,31.31,31.35,1.8315,0.022,0.13,4.85,0.83,17,5.85,0.24840736474293448,0.04642665327841923,0.424,0.74,28,1.733,2.218429470873559,0.0019058244029277471,mid,-0.06,-0.139,0.203,0.47,0.8912,bull
AEVA,2024-10-08,2025-02-20,1,3.5,4.07,0.7718,0.738,16.29,49.14,2.228,91,22.052,0.4076923006385033,0.04434906336627125,0.962,5.74,51,6.234,1.9730893710595967,-0.14364240705159181,strong,-0.065,-0.311,0.229,1.1,0.8808,bull
MRX,2024-10-08,2025-03-10,1,25.48,31.77,3.4346,1.831,24.69,55.32,4.104,103,13.48,0.07596897024151178,0.18972510449591146,0.059,0.2,24,3.336,1.6948108000067532,-0.021156001844582994,mid,-0.285,-0.673,1.153,2.718,0.8808,bull
AKAM,2024-10-09,2024-10-31,1,103.11,101.08,6.0809,-0.334,-1.97,3.45,0.585,16,5.898,0.3708487454960004,0.10901510094707413,0.162,0.26,34,1.621,1.9840822974141032,-0.10701184267474628,strong,-0.334,-0.423,1.215,1.538,0.9895,bull
DBX,2024-10-09,2024-10-28,1,25.81,25.15,1.8995,-0.347,-2.56,3.33,0.453,13,7.36,0.5372230172701291,0.12335048049739433,0.0,0.0,4,1.937,1.7934524340983573,-0.07910206793281083,strong,-0.347,-0.358,1.32,1.36,0.9895,bull
DDOG,2024-10-09,2024-12-19,1,125.16,146.93,13.3197,1.634,17.39,34.75,3.265,50,10.642,0.6079392495881134,0.019266922075446224,0.0,0.0,1,2.537,3.1247168938779066,-0.119333986398243,strong,-0.273,-0.329,1.146,1.379,0.9895,bull
EXE,2024-10-09,2024-12-18,1,87.03,94.5,7.561,0.988,8.58,16.02,1.844,49,8.688,0.7037034658501249,0.12451492131633535,0.0,0.0,1,2.33,3.847898293905027,0.062247883720036645,strong,-0.495,-0.574,1.845,2.141,0.9895,bull
MS,2024-10-09,2024-12-10,1,109.04,126.79,7.2548,2.447,16.28,23.8,3.577,43,6.653,0.5844999170538854,0.08721662275641853,0.0,0.0,3,1.751,3.3939261115094217,-0.05332133630094771,strong,-0.132,-0.192,0.503,0.728,0.9895,bull
TSEM,2024-10-09,2024-10-31,1,45.21,41.96,4.801,-0.677,-7.19,1.81,0.171,16,10.619,0.3408072567116486,0.09934111843975114,0.0,0.0,1,2.531,1.9472433641631266,-0.014249621256333111,strong,-0.677,-0.764,2.84,3.207,0.9895,bull
CENX,2024-10-10,2024-12-17,1,16.48,19.61,3.2399,0.966,18.99,45.27,2.303,47,19.66,0.4430128092919824,0.03521639799128077,0.0,0.0,6,4.91,1.6132219867517033,-0.04522963903207555,strong,0.0,0.0,0.0,0.0,0.9686,bull
NVDA,2024-10-10,2024-12-16,1,134.81,132.0,20.4207,-0.138,-2.08,10.44,0.689,46,15.148,0.4716580113542287,0.10560918800405908,0.0,0.0,2,3.723,2.7290744899731543,-0.07038291710511535,strong,-0.157,-0.297,0.64,1.209,0.9686,bull
PANW,2024-10-10,2024-12-20,1,184.7,186.78,17.9112,0.116,1.13,9.88,1.019,50,9.697,0.1842284542287634,0.13018164428461249,0.524,1.4,36,2.655,2.897227015418422,-0.023688059074399526,mid,-0.313,-0.374,1.143,1.366,0.9686,bull
ARM,2024-10-11,2024-11-04,1,151.46,137.53,26.1479,-0.533,-9.2,6.84,0.396,16,17.264,0.17400801836773946,0.009703081642927693,0.0,0.0,1,4.28,1.4264714148564086,-0.17979263672788792,mid,-0.533,-0.542,2.149,2.186,0.9895,bull
BTU,2024-10-11,2024-10-23,1,27.11,24.34,3.254,-0.851,-10.22,0.0,0.0,8,12.003,0.6483738308771707,0.23702025887924394,0.0,0.0,1,2.896,2.863116590734729,0.02034372985632782,mid,-0.851,-0.882,3.529,3.656,0.9895,bull
CRGY,2024-10-11,2024-12-18,1,13.46,13.15,1.8474,-0.168,-2.3,13.52,0.985,47,13.725,0.5121952505450678,0.0770298326728095,0.0,0.0,4,3.349,3.7527692860878537,0.07600142842901336,strong,-0.72,-0.766,2.951,3.139,0.9895,bull
CRWD,2024-10-11,2024-12-31,1,80.0525,85.54,10.3044,0.533,6.85,21.23,1.65,55,12.872,0.48116621316770714,0.20580727902201482,0.0,0.0,1,3.124,3.6165902807977597,-0.1281699667893219,mid,-0.566,-0.619,2.333,2.552,0.9895,bull
FORM,2024-10-11,2024-10-15,1,48.26,44.75,1.3001,-2.7,-7.27,0.95,0.354,2,2.694,0.1953299344221634,0.046423780810499034,3.349,11.33,51,3.756,1.8295098182634932,-0.13239779302813304,weak,-2.7,-2.715,1.937,1.948,0.9895,bull
KNSA,2024-10-11,2024-10-29,1,26.56,23.265,2.7823,-1.184,-12.41,3.88,0.37,12,10.475,0.1996402794403714,0.026199106505660045,1.294,4.72,33,3.782,1.678627149630879,0.06876441931806432,mid,-1.184,-2.266,3.281,6.277,0.9895,bull
NET,2024-10-11,2025-02-21,1,93.47,151.96,12.9551,4.515,62.58,88.83,6.409,89,13.86,0.3657098586963234,0.18006760411394138,0.0,0.0,1,3.384,3.6207845544458617,0.044224679039989834,strong,-0.539,-0.607,2.207,2.488,0.9895,bull
OKE,2024-10-11,2024-12-04,1,96.61,108.74,6.8846,1.762,12.56,21.16,2.969,37,7.126,0.26798483622487346,0.2802651828319449,0.0,0.0,14,1.875,1.701122282545232,0.11818851781001638,mid,-0.472,-0.549,1.794,2.086,0.9895,bull
RBRK,2024-10-11,2025-02-25,1,39.54,63.86,6.8864,3.532,61.51,99.09,5.689,91,17.416,0.3087935413812794,0.10054992465749012,0.0,0.0,1,4.32,3.9235126881763356,-0.01503347398040411,strong,-0.269,-0.314,1.083,1.265,0.9895,bull
SCHW,2024-10-11,2024-12-16,1,67.68,77.94,4.8343,2.122,15.16,22.41,3.138,45,7.143,0.2807367567004957,0.043425923028642004,0.0,0.0,2,1.88,2.5809983839178994,-0.12655516852697068,strong,0.0,-0.029,0.0,0.11,0.9895,bull
SITM,2024-10-11,2024-12-19,1,185.0,216.09,29.252,1.063,16.81,41.1,2.599,48,15.812,0.6074071610642806,0.1783367904581377,0.0,0.0,2,3.898,2.266657789733171,0.00553022443938711,strong,-0.547,-0.633,2.217,2.568,0.9895,bull
SNPS,2024-10-11,2024-10-16,1,539.92,501.35,27.5147,-1.402,-7.14,1.03,0.201,3,5.096,0.4212574704033611,0.002328764835497004,2.235,5.6,36,2.618,2.373748092540612,-0.11477176535305167,strong,-1.402,-1.614,2.729,3.142,0.9895,bull
TRGP,2024-10-11,2024-12-09,1,165.76,186.93,13.592,1.558,12.77,25.3,3.085,40,8.2,0.4881670012861994,0.32732553084906874,0.0,0.0,2,2.182,3.3026418234813626,0.1726762067759653,mid,-0.298,-0.364,1.12,1.369,0.9895,bull
WCC,2024-10-11,2024-12-12,1,174.72,192.9,19.2363,0.945,10.41,22.02,2.0,43,11.01,0.33355653296906335,0.04343952020943214,0.435,1.29,51,2.975,1.5350780630366492,-0.044176656620381505,strong,-0.118,-0.126,0.437,0.466,0.9895,bull
AA,2024-10-14,2024-12-10,1,41.8,41.09,6.5744,-0.108,-1.7,13.44,0.855,40,15.728,0.47220979912155053,0.16105445380090552,0.0,0.0,1,3.876,2.7387020936892377,0.052124470475436446,strong,-0.26,-0.358,1.055,1.454,0.9895,bull
ADI,2024-10-14,2024-11-05,1,236.43,217.6,20.2444,-0.93,-7.96,0.0,0.0,16,8.563,0.21500697544151373,0.04228687218970969,0.238,0.59,30,2.47,1.4003073357150726,-0.053110257632475566,mid,-0.93,-1.043,3.225,3.615,0.9895,bull
APD,2024-10-14,2024-10-29,1,320.34,315.3,24.5809,-0.205,-1.57,3.67,0.478,11,7.673,0.489557851083492,0.34320073287373454,0.0,0.0,1,2.022,3.5665231355611153,0.1475062876357629,mid,-0.205,-0.234,0.778,0.889,0.9895,bull
BELFB,2024-10-14,2024-10-28,1,84.79,77.02,9.8242,-0.791,-9.16,0.25,0.021,10,11.587,0.551270503565873,0.12096373715346391,0.0,0.0,1,2.786,2.7618404907957217,-0.00885473171925566,strong,-0.791,-0.977,3.289,4.064,0.9895,bull
CMG,2024-10-14,2024-10-30,1,59.28,55.73,4.831,-0.735,-5.99,2.23,0.273,12,8.149,0.20248780325770202,0.20170748595768187,0.0,0.0,1,2.166,1.222072122397418,-0.14841080713127186,mid,-0.735,-0.78,2.764,2.935,0.9895,bull
DBD,2024-10-14,2024-11-07,1,46.8,43.04,6.8258,-0.551,-8.03,6.6,0.453,18,14.585,0.3302013546533181,0.055734172157875045,0.0,0.0,1,3.575,1.839080829403887,0.002525724283143127,strong,-0.551,-1.143,2.247,4.662,0.9895,bull
GS,2024-10-14,2024-12-17,1,522.75,574.68,37.7819,1.374,9.93,16.42,2.271,45,7.228,0.44518635628770753,0.06861438849085987,0.0,0.0,1,1.902,2.719056089807742,-0.04324799890933573,strong,-0.299,-0.324,1.135,1.231,0.9895,bull
HPQ,2024-10-14,2024-11-27,1,37.44,34.66,3.0315,-0.917,-7.43,4.97,0.614,32,8.097,0.44650184200332727,0.039257612647911395,0.0,0.0,1,2.151,2.3342749519695802,-0.03990949646057773,strong,-0.917,-1.29,3.453,4.856,0.9895,bull
IONQ,2024-10-14,2025-01-08,1,10.84,30.25,3.1621,6.138,179.06,371.13,12.722,59,29.171,0.3712445754666301,0.14442614546576044,0.0,0.0,1,6.482,3.0098354791371738,0.1961727873453365,strong,-0.111,-0.152,0.498,0.683,0.9895,bull
KLIC,2024-10-14,2025-01-13,1,46.61,45.21,4.6506,-0.301,-3.0,8.43,0.845,61,9.978,0.4196891055162227,0.005375282086683914,0.819,2.44,52,3.012,2.2303591841908137,-0.06503494976637669,strong,-0.901,-1.028,2.985,3.405,0.9895,bull
KOD,2024-10-14,2025-01-14,1,2.89,7.6,0.3342,14.094,162.98,277.16,23.969,62,11.564,0.36690618853543694,0.07659570604172335,2.479,12.62,55,5.722,1.4875287323330575,-0.2164206607796274,strong,-0.03,-0.269,0.06,0.544,0.9895,bull
LHX,2024-10-14,2024-11-14,1,248.23,248.16,15.1585,-0.005,-0.03,6.44,1.055,23,6.107,0.44068546573174155,0.17778184896513125,0.0,0.0,1,1.607,2.6224010817651524,0.022188067624354213,strong,-0.268,-0.362,1.018,1.376,0.9895,bull
LRCX,2024-10-14,2024-10-15,1,85.7,76.36,4.1429,-2.254,-10.9,0.0,0.0,1,4.834,0.3364342251217357,0.034543529061676743,2.629,8.0,52,3.273,1.9526029632318844,-0.1158628398031547,strong,-2.254,-2.363,3.329,3.49,0.9895,bull
ROK,2024-10-14,2025-01-02,1,275.27,280.89,15.3985,0.365,2.04,10.04,1.796,55,5.594,0.2787725599402162,0.008952597078952799,1.228,2.69,52,2.217,1.558729384314397,-0.11425871385963171,strong,-0.69,-0.818,1.74,2.063,0.9895,bull
S,2024-10-14,2024-12-05,1,26.41,24.89,4.0321,-0.377,-5.76,8.6,0.563,37,15.268,0.32818511550277235,0.12421662011838912,0.0,0.0,2,3.755,2.2105872845063503,-0.00025466721191091946,strong,-0.377,-0.479,1.533,1.946,0.9895,bull
YPF,2024-10-14,2025-01-27,1,25.25,39.62,3.5701,4.025,56.91,82.3,5.821,70,14.139,0.2224530072840048,0.2146638430154333,0.0,0.0,1,3.458,2.767273999520935,0.03009508735666877,mid,-0.266,-0.384,1.088,1.569,0.9895,bull
EXK,2024-10-15,2024-11-11,1,4.41,4.43,0.7154,0.028,0.45,25.85,1.594,19,16.222,0.287999861145046,0.009421222471643596,0.694,3.33,53,4.901,1.69112112715472,-0.017150087077900222,strong,-0.224,-0.266,0.74,0.879,0.7176,bull
NN,2024-10-15,2025-01-06,1,7.99,13.505,0.9762,5.65,69.02,125.28,10.254,56,12.217,0.0419353811599114,0.004003217906415304,1.173,4.81,53,4.269,1.2305032337449309,-0.21730597796673978,mid,0.0,-0.097,0.0,0.278,0.7176,bull
PCG,2024-10-15,2024-12-02,1,20.41,20.55,0.91,0.154,0.69,5.98,1.341,33,4.458,0.17391304347826086,0.2406777571573493,1.077,1.75,28,1.637,1.912001458031438,0.05385928660962458,mid,-0.506,-0.681,1.376,1.855,0.7176,bull
BAC,2024-10-16,2024-12-16,1,42.8,45.47,3.2259,0.828,6.24,11.61,1.541,42,7.537,0.41202718207889294,0.06239741928411756,0.0,0.0,1,1.983,3.1928278357530866,0.015588276770128084,strong,-0.456,-0.524,1.732,1.991,0.8326,bull
BKH,2024-10-16,2024-10-31,1,62.04,59.19,3.4518,-0.826,-4.59,0.0,0.0,11,5.564,0.1078321722529722,0.14103150041568188,0.0,0.0,17,1.464,1.8433947949383778,-0.013248387667218364,mid,-0.826,-0.837,3.137,3.181,0.8326,bull
IREN,2024-10-16,2024-12-30,1,9.35,9.94,2.0628,0.286,6.31,64.6,2.928,51,22.062,0.18409093630707746,0.0013209922025891481,1.409,9.33,54,7.137,1.7706153375450382,-0.17992705243991047,mid,-0.407,-0.494,1.259,1.529,0.8326,bull
MARA,2024-10-16,2024-11-18,1,18.08,18.11,2.92,0.01,0.17,39.55,2.449,23,16.15,0.20109189193786,0.048831007993479225,1.939,11.2,55,6.305,1.802210410675402,-0.19910127980120973,mid,-0.884,-0.949,2.263,2.43,0.8326,bull
AU,2024-10-17,2024-10-28,1,29.52,28.69,0.3301,-2.515,-2.81,6.54,5.847,7,1.118,0.17184655430626722,0.047337295543920715,3.759,9.95,40,2.902,2.599978255286293,-0.06829518933074674,weak,-2.515,-2.666,0.969,1.027,0.8326,bull
RGTI,2024-10-17,2025-01-08,1,0.951,10.04,0.178,51.058,955.73,2003.05,107.01,56,18.718,0.19237436512526843,0.03781714227605555,1.719,10.68,55,6.73,2.5389563695882793,-0.2102210724327227,mid,0.0,0.0,0.0,0.0,0.8326,bull
RIOT,2024-10-17,2024-12-23,1,9.2,10.8,1.0139,1.578,17.39,62.72,5.691,46,11.021,0.4468084631488599,0.0676691699915988,2.352,10.89,55,5.13,2.941873593237188,-0.2235869281669045,strong,-0.217,-0.478,0.466,1.028,0.8326,bull
AMPX,2024-10-18,2025-03-03,1,1.4,2.34,0.6703,1.402,67.14,174.29,3.64,90,47.882,0.2994923228171293,0.05530970840211109,0.0,0.0,4,10.64,1.7416872896661784,0.07890065192833928,strong,-0.313,-0.328,1.41,1.477,0.8054,bull
CLF,2024-10-18,2024-10-31,1,13.94,12.98,0.9599,-1.0,-6.89,0.0,0.0,9,6.886,0.47430827506684203,0.04768396849029351,2.068,6.69,55,3.399,2.476641968436263,-0.08280048943101659,strong,-1.0,-1.135,2.026,2.3,0.8054,bull
DAR,2024-10-18,2024-12-03,1,38.32,37.47,1.2592,-0.675,-2.22,12.34,3.756,31,3.286,0.15922719948764608,0.014520371361485039,3.12,9.62,35,3.362,1.3252556919248353,-0.055445002399836185,weak,-0.675,-1.779,0.66,1.739,0.8054,bull
NDAQ,2024-10-18,2024-12-18,1,74.91,77.47,4.2451,0.603,3.42,10.87,1.918,42,5.667,0.17432792879588635,0.2515743675787626,0.0,0.0,20,1.491,1.8552064391924137,0.004010779594889158,mid,-0.236,-0.497,0.895,1.889,0.8054,bull
P,2024-10-18,2024-10-22,1,57.07,53.01,0.637,-6.374,-7.11,0.86,0.769,2,1.116,0.4413595963036575,0.004119294093185201,3.759,9.67,45,2.82,3.4407302249094434,-0.16760470715396925,weak,-6.374,-7.128,2.522,2.821,0.8054,bull
VTR,2024-10-18,2024-12-02,1,65.55,62.26,3.7969,-0.867,-5.02,1.42,0.245,30,5.792,0.09178105528068844,0.3307519606176535,0.395,0.67,27,1.701,1.8964751632683359,0.06551759480100827,weak,-0.867,-1.006,2.951,3.426,0.8054,bull
CELC,2024-10-21,2024-11-01,1,16.13,14.93,1.1183,-1.073,-7.44,1.36,0.197,9,6.933,0.13544659637969367,0.05515593233735307,2.349,8.88,39,4.09,1.8689140864552163,-0.16591557172697424,mid,-1.073,-1.386,1.819,2.349,0.8058,bull
GFI,2024-10-21,2024-10-31,1,18.33,16.48,2.3813,-0.777,-10.09,3.16,0.244,8,12.991,0.4378769760126175,0.10036783867217255,0.0,0.0,1,3.156,4.225359365085199,0.01448492320161554,strong,-0.777,-0.848,3.198,3.492,0.8058,bull
PAAS,2024-10-21,2024-11-04,1,24.82,22.74,3.7473,-0.555,-8.38,4.15,0.275,10,15.098,0.3558052889294806,0.14491652527974927,0.0,0.0,1,3.71,3.2357192879290504,0.09220571478825001,strong,-0.555,-0.582,2.259,2.367,0.8058,bull
QBTS,2024-10-21,2025-01-13,1,1.21,3.83,0.3628,7.222,216.53,743.8,24.808,56,29.982,0.300480856197841,0.13634061347765733,0.0,0.0,1,6.663,2.9447170877234687,-0.12651133065435827,strong,-0.582,-0.648,2.617,2.915,0.8058,bull
TFPM,2024-10-21,2024-11-01,1,18.11,17.02,1.9073,-0.571,-6.02,3.53,0.336,9,10.532,0.2495166144082663,0.23368748322658284,0.0,0.0,1,2.508,3.4681583690227202,0.02298907894357738,mid,-0.571,-0.65,2.399,2.73,0.8058,bull
